CNPJ_CIA,ANO,VERSAO,DENOM_CIA,CD_CVM,ESCALA_MOEDA,CD_CONTA,DS_CONTA,VL_CONTA
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.03.03.01,Variações Monetárias,24435
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.03.03.02,Outros,0
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.04,Remuneração de Capitais Próprios,735948
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.04.02,Dividendos,0
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,735948
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
00.108.786/0001-65,2009,2,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,MIL,7.08.05,Outros,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.01,Receitas,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.01.02,Outras Receitas,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.02,Insumos Adquiridos de Terceiros,-1349
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-1349
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.02.04,Outros,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.03,Valor Adicionado Bruto,-1349
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.04,Retenções,-1908
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-1908
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.04.02,Outras,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.05,Valor Adicionado Líquido Produzido,-3257
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06,Vlr Adicionado Recebido em Transferência,2858
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06.02,Receitas Financeiras,2813
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06.03,Outros,45
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06.03.01,Resultado na Alienação de Iinvestimento,65
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.06.03.02,Outras Receitas (Despesas) Operacionais,-20
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.07,Valor Adicionado Total a Distribuir,-399
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08,Distribuição do Valor Adicionado,-399
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.01,Pessoal,128
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.01.01,Remuneração Direta,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.01.02,Benefícios,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.01.03,F.G.T.S.,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.01.04,Outros,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.02,"Impostos, Taxas e Contribuições",578
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.02.01,Federais,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.02.02,Estaduais,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.02.03,Municipais,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.03,Remuneração de Capitais de Terceiros,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.03.01,Juros,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.03.02,Aluguéis,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.03.03,Outras,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.04,Remuneração de Capitais Próprios,-1105
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.04.02,Dividendos,0
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,-1852
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,747
00.249.786/0001-85,2009,1,FORPART S.A. - EM LIQUIDAÇÃO,14796,MIL,7.08.05,Outros,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.01,Receitas,34588
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",34259
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.01.02,Outras Receitas,329
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02,Insumos Adquiridos de Terceiros,-23134
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-11534
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.03,Perda/Recuperação de Valores Ativos,802
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.04,Outros,-12402
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.04.01,Serviços Profissionais,-3703
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.04.02,Despesas Legais e Jurídicas,-135
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.04.03,IPTU,-71
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.02.04.04,Outras  Despesas Operacionais,-8493
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.03,Valor Adicionado Bruto,11454
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.04,Retenções,-1034
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.04.01,"Depreciação, Amortização e Exaustão",-1034
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.04.02,Outras,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.05,Valor Adicionado Líquido Produzido,10420
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.06,Vlr Adicionado Recebido em Transferência,-13684
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.06.01,Resultado de Equivalência Patrimonial,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.06.02,Receitas Financeiras,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.06.03,Outros,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.07,Valor Adicionado Total a Distribuir,-3264
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08,Distribuição do Valor Adicionado,-3264
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.01,Pessoal,7758
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.01.01,Remuneração Direta,6902
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.01.02,Benefícios,431
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.01.03,F.G.T.S.,425
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.01.04,Outros,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.02,"Impostos, Taxas e Contribuições",65577
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.02.01,Federais,50205
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.02.02,Estaduais,15357
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.02.03,Municipais,15
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.03,Remuneração de Capitais de Terceiros,384451
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.03.01,Juros,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.03.02,Aluguéis,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.03.03,Outras,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.04,Remuneração de Capitais Próprios,-461050
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.04.01,Juros sobre o Capital Próprio,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.04.02,Dividendos,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.04.03,Lucros Retidos / Prejuízo do Período,-461050
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
00.354.053/0001-00,2009,2,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,15083,UNIDADE,7.08.05,Outros,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.01,Receitas,198056
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",80076
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.01.02,Outras Receitas,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,117980
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.02,Insumos Adquiridos de Terceiros,-115762
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-9663
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-103886
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.02.03,Perda/Recuperação de Valores Ativos,-2213
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.02.04,Outros,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.03,Valor Adicionado Bruto,82294
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.04,Retenções,-11194
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-11194
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.04.02,Outras,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.05,Valor Adicionado Líquido Produzido,71100
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.06,Vlr Adicionado Recebido em Transferência,3448
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.06.01,Resultado de Equivalência Patrimonial,77
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.06.02,Receitas Financeiras,2670
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.06.03,Outros,701
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.07,Valor Adicionado Total a Distribuir,74548
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08,Distribuição do Valor Adicionado,74548
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.01,Pessoal,20260
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.01.01,Remuneração Direta,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.01.02,Benefícios,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.01.03,F.G.T.S.,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.01.04,Outros,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.02,"Impostos, Taxas e Contribuições",6365
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.02.01,Federais,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.02.02,Estaduais,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.02.03,Municipais,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.03,Remuneração de Capitais de Terceiros,43220
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.03.01,Juros,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.03.02,Aluguéis,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.03.03,Outras,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.04,Remuneração de Capitais Próprios,4703
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.04.02,Dividendos,0
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,3739
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,964
00.622.416/0001-41,2009,1,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,MIL,7.08.05,Outros,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.01,Receitas,12325368
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",9636957
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.01.02,Outras Receitas,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,2692861
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-4450
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.02,Insumos Adquiridos de Terceiros,-7662836
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-235836
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-6086531
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.02.04,Outros,-1340469
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.03,Valor Adicionado Bruto,4662532
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.04,Retenções,-1100999
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-1053812
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.04.02,Outras,-47187
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.05,Valor Adicionado Líquido Produzido,3561533
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.06,Vlr Adicionado Recebido em Transferência,235388
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.06.01,Resultado de Equivalência Patrimonial,19153
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.06.02,Receitas Financeiras,216227
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.06.03,Outros,8
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.07,Valor Adicionado Total a Distribuir,3796921
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08,Distribuição do Valor Adicionado,3796921
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.01,Pessoal,983971
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.01.01,Remuneração Direta,983971
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.01.02,Benefícios,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.01.03,F.G.T.S.,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.01.04,Outros,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.02,"Impostos, Taxas e Contribuições",1053110
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.02.01,Federais,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.02.02,Estaduais,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.02.03,Municipais,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.03,Remuneração de Capitais de Terceiros,431039
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.03.01,Juros,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.03.02,Aluguéis,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.03.03,Outras,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.04,Remuneração de Capitais Próprios,1328801
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.04.02,Dividendos,390101
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,905021
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,33679
00.743.065/0001-27,2009,1,LITEL PARTICIPACOES S.A.,15091,MIL,7.08.05,Outros,0
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.01,Receitas,4353485
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",4365831
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.01.02,Outras Receitas,5278
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-17624
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.02,Insumos Adquiridos de Terceiros,-3719854
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-3127219
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-588652
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.02.03,Perda/Recuperação de Valores Ativos,-3983
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.02.04,Outros,0
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.03,Valor Adicionado Bruto,633631
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.04,Retenções,-48528
00.776.574/0001-56,2009,3,AMERICANAS S.A.,20990,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-48528
