CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,VL_CONTA,SETOR_ATIV,MUN,UF
07.526.557/0001-00,AMBEV S.A.,23264,1,Receitas,2023,119782305,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,2,Valor Adicionado Bruto,2023,65362487,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,3,Valor Adicionado Líquido Produzido,2023,59348308,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,4,Valor Adicionado Total a Distribuir,2023,61064999,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,5,Distribuição do Valor Adicionado,2023,61064999,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,5.1,Pessoal,2023,6981753,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,5.2,"Impostos, Taxas e Contribuições",2023,32754315,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,5.3,Remuneração de Capitais de Terceiros,2023,6368472,Bebidas e Fumo,SÃO PAULO,SP
07.526.557/0001-00,AMBEV S.A.,23264,5.4,Remuneração de Capitais Próprios,2023,14960459,Bebidas e Fumo,SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,1,Receitas,2023,5392883,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2,Valor Adicionado Bruto,2023,3545298,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,3,Valor Adicionado Líquido Produzido,2023,3131776,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,4,Valor Adicionado Total a Distribuir,2023,3597888,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5,Distribuição do Valor Adicionado,2023,3597888,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.1,Pessoal,2023,1620062,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.2,"Impostos, Taxas e Contribuições",2023,849576,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.3,Remuneração de Capitais de Terceiros,2023,1071601,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.4,Remuneração de Capitais Próprios,2023,56649,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,1,Receitas,2023,3842413,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,2,Valor Adicionado Bruto,2023,2749275,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,3,Valor Adicionado Líquido Produzido,2023,2214844,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,4,Valor Adicionado Total a Distribuir,2023,2376480,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5,Distribuição do Valor Adicionado,2023,2376480,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.1,Pessoal,2023,1245270,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.2,"Impostos, Taxas e Contribuições",2023,411336,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.3,Remuneração de Capitais de Terceiros,2023,933046,Educação,SÃO PAULO,SP
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.4,Remuneração de Capitais Próprios,2023,-213172,Educação,SÃO PAULO,SP
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,1,Receitas,2023,5562763,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,2,Valor Adicionado Bruto,2023,1791728,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,3,Valor Adicionado Líquido Produzido,2023,1568784,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,4,Valor Adicionado Total a Distribuir,2023,1715531,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5,Distribuição do Valor Adicionado,2023,1715531,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.1,Pessoal,2023,664015,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.2,"Impostos, Taxas e Contribuições",2023,300467,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.3,Remuneração de Capitais de Terceiros,2023,352376,Têxtil e Vestuário,BELO HORIZONTE,MG
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.4,Remuneração de Capitais Próprios,2023,398673,Têxtil e Vestuário,BELO HORIZONTE,MG
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,1,Receitas,2023,1109367,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,2,Valor Adicionado Bruto,2023,1034405,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,3,Valor Adicionado Líquido Produzido,2023,1024725,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,4,Valor Adicionado Total a Distribuir,2023,1269116,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5,Distribuição do Valor Adicionado,2023,1269116,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.1,Pessoal,2023,46813,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.2,"Impostos, Taxas e Contribuições",2023,248768,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.3,Remuneração de Capitais de Terceiros,2023,374689,Energia Elétrica,SÃO PAULO,SP
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.4,Remuneração de Capitais Próprios,2023,598846,Energia Elétrica,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,1,Receitas,2023,6755922,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,2,Valor Adicionado Bruto,2023,2706582,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,3,Valor Adicionado Líquido Produzido,2023,1520970,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,4,Valor Adicionado Total a Distribuir,2023,1762838,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,5,Distribuição do Valor Adicionado,2023,1762838,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,5.1,Pessoal,2023,328399,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,5.2,"Impostos, Taxas e Contribuições",2023,351659,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,5.3,Remuneração de Capitais de Terceiros,2023,1524953,Serviços Transporte e Logística,SÃO PAULO,SP
02.919.555/0001-67,ARTERIS S.A.,19771,5.4,Remuneração de Capitais Próprios,2023,-442173,Serviços Transporte e Logística,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,1,Receitas,2023,119503,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,2,Valor Adicionado Bruto,2023,66066,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,3,Valor Adicionado Líquido Produzido,2023,34141,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,4,Valor Adicionado Total a Distribuir,2023,51427,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5,Distribuição do Valor Adicionado,2023,51427,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.1,Pessoal,2023,7487,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.2,"Impostos, Taxas e Contribuições",2023,13652,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.3,Remuneração de Capitais de Terceiros,2023,45199,Energia Elétrica,SÃO PAULO,SP
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.4,Remuneração de Capitais Próprios,2023,-14911,Energia Elétrica,SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,1,Receitas,2023,121894000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,2,Valor Adicionado Bruto,2023,18215000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,3,Valor Adicionado Líquido Produzido,2023,16277000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,4,Valor Adicionado Total a Distribuir,2023,17895000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,5,Distribuição do Valor Adicionado,2023,17895000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,5.1,Pessoal,2023,6038000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,5.2,"Impostos, Taxas e Contribuições",2023,7866000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,5.3,Remuneração de Capitais de Terceiros,2023,4630000,Comércio (Atacado e Varejo),SÃO PAULO,SP
75.315.333/0001-09,ATACADÃO S.A.,24171,5.4,Remuneração de Capitais Próprios,2023,-639000,Comércio (Atacado e Varejo),SÃO PAULO,SP
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,1,Receitas,2023,353566,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,2,Valor Adicionado Bruto,2023,297937,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,3,Valor Adicionado Líquido Produzido,2023,197562,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,4,Valor Adicionado Total a Distribuir,2023,814518,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5,Distribuição do Valor Adicionado,2023,814518,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.1,Pessoal,2023,246764,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.2,"Impostos, Taxas e Contribuições",2023,-57625,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.3,Remuneração de Capitais de Terceiros,2023,35426,Comunicação e Informática,RIO DE JANEIRO,RJ
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.4,Remuneração de Capitais Próprios,2023,589953,Comunicação e Informática,RIO DE JANEIRO,RJ
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,1,Receitas,2023,22082,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,2,Valor Adicionado Bruto,2023,1111,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,3,Valor Adicionado Líquido Produzido,2023,907,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,4,Valor Adicionado Total a Distribuir,2023,3339,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5,Distribuição do Valor Adicionado,2023,3339,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.1,Pessoal,2023,1516,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.2,"Impostos, Taxas e Contribuições",2023,1614,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.3,Remuneração de Capitais de Terceiros,2023,724,Sem Setor Principal,SOROCABA,SP
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.4,Remuneração de Capitais Próprios,2023,-515,Sem Setor Principal,SOROCABA,SP
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,1,Receitas,2023,171079,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2,Valor Adicionado Bruto,2023,42382,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,3,Valor Adicionado Líquido Produzido,2023,24828,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,4,Valor Adicionado Total a Distribuir,2023,27287,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5,Distribuição do Valor Adicionado,2023,27287,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.1,Pessoal,2023,9712,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.2,"Impostos, Taxas e Contribuições",2023,-36229,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.3,Remuneração de Capitais de Terceiros,2023,9022,Extração Mineral,ALMAS,TO
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.4,Remuneração de Capitais Próprios,2023,44782,Extração Mineral,ALMAS,TO
07.857.093/0001-14,AURA MINERALS INC.,80187,1,Receitas,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,2,Valor Adicionado Bruto,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,3,Valor Adicionado Líquido Produzido,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,4,Valor Adicionado Total a Distribuir,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,5,Distribuição do Valor Adicionado,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,5.1,Pessoal,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,5.2,"Impostos, Taxas e Contribuições",2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,5.3,Remuneração de Capitais de Terceiros,2023,0,Extração Mineral,NA,NA
07.857.093/0001-14,AURA MINERALS INC.,80187,5.4,Remuneração de Capitais Próprios,2023,0,Extração Mineral,NA,NA
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,1,Receitas,2023,7017692,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,2,Valor Adicionado Bruto,2023,2695881,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,3,Valor Adicionado Líquido Produzido,2023,2005204,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,4,Valor Adicionado Total a Distribuir,2023,3111417,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5,Distribuição do Valor Adicionado,2023,3111417,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.1,Pessoal,2023,238340,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.2,"Impostos, Taxas e Contribuições",2023,1914517,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.3,Remuneração de Capitais de Terceiros,2023,1276249,Energia Elétrica,SÃO PAULO,SP
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.4,Remuneração de Capitais Próprios,2023,-317689,Energia Elétrica,SÃO PAULO,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,1,Receitas,2023,7047336,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,2,Valor Adicionado Bruto,2023,902105,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,3,Valor Adicionado Líquido Produzido,2023,766020,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,4,Valor Adicionado Total a Distribuir,2023,801749,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,5,Distribuição do Valor Adicionado,2023,801749,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,5.1,Pessoal,2023,401947,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,5.2,"Impostos, Taxas e Contribuições",2023,127983,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,5.3,Remuneração de Capitais de Terceiros,2023,225797,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
43.513.237/0001-89,AUTOMOB S.A.,27413,5.4,Remuneração de Capitais Próprios,2023,46022,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP
09.305.994/0001-29,AZUL S.A.,24112,1,Receitas,2023,18713868,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,2,Valor Adicionado Bruto,2023,6538739,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,3,Valor Adicionado Líquido Produzido,2023,4380152,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,4,Valor Adicionado Total a Distribuir,2023,4600293,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,5,Distribuição do Valor Adicionado,2023,4600293,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,5.1,Pessoal,2023,2082899,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,5.2,"Impostos, Taxas e Contribuições",2023,450634,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,5.3,Remuneração de Capitais de Terceiros,2023,4447216,Serviços Transporte e Logística,BARUERI,SP
09.305.994/0001-29,AZUL S.A.,24112,5.4,Remuneração de Capitais Próprios,2023,-2380456,Serviços Transporte e Logística,BARUERI,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,1,Receitas,2023,10048081,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,2,Valor Adicionado Bruto,2023,8730615,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,3,Valor Adicionado Líquido Produzido,2023,7640580,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,4,Valor Adicionado Total a Distribuir,2023,9429645,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5,Distribuição do Valor Adicionado,2023,34531455,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.1,Pessoal,2023,1391060,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.2,"Impostos, Taxas e Contribuições",2023,2430969,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.3,Remuneração de Capitais de Terceiros,2023,1475104,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.4,Remuneração de Capitais Próprios,2023,2541533,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,1,Receitas,2023,553085,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,2,Valor Adicionado Bruto,2023,437245,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,3,Valor Adicionado Líquido Produzido,2023,387798,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,4,Valor Adicionado Total a Distribuir,2023,388850,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5,Distribuição do Valor Adicionado,2023,388850,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.1,Pessoal,2023,222652,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.2,"Impostos, Taxas e Contribuições",2023,84472,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.3,Remuneração de Capitais de Terceiros,2023,88422,Educação,SÃO PAULO,SP
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.4,Remuneração de Capitais Próprios,2023,-6696,Educação,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,1,Receitas,2023,7621513,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,2,Valor Adicionado Bruto,2023,958723,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,3,Valor Adicionado Líquido Produzido,2023,835579,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,4,Valor Adicionado Total a Distribuir,2023,848225,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,5,Distribuição do Valor Adicionado,2023,848225,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,5.1,Pessoal,2023,496805,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,5.2,"Impostos, Taxas e Contribuições",2023,31527,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,5.3,Remuneração de Capitais de Terceiros,2023,32663,Bancos,SÃO PAULO,SP
61.186.680/0001-74,BANCO BMG S/A,24600,5.4,Remuneração de Capitais Próprios,2023,287230,Bancos,SÃO PAULO,SP
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,1,Receitas,2023,1801336,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,2,Valor Adicionado Bruto,2023,395054,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,3,Valor Adicionado Líquido Produzido,2023,393426,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,4,Valor Adicionado Total a Distribuir,2023,393426,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5,Distribuição do Valor Adicionado,2023,393426,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.1,Pessoal,2023,45843,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.2,"Impostos, Taxas e Contribuições",2023,135837,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.3,Remuneração de Capitais de Terceiros,2023,525,Bancos,CURITIBA,PR
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.4,Remuneração de Capitais Próprios,2023,211221,Bancos,CURITIBA,PR
28.127.603/0001-78,BANESTES S.A. - BCO EST ESPIRITO SANTO,1155,1,Receitas,2023,5552220,Bancos,VITÓRIA,ES
