CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,SETOR_ATIV,MUN,UF,VL_CONTA,VL_INPC,VL_IGPM,VL_IGPDI,VL_IPCA,VL_INDICE_MEDIO
01.832.635/0001-18,TAM S.A.,16390,5.1,Pessoal,2009,,,,1684215,,,,,
01.832.635/0001-18,TAM S.A.,16390,5.2,"Impostos, Taxas e Contribuições",2009,,,,2011805,,,,,
01.832.635/0001-18,TAM S.A.,16390,5.3,Remuneração de Capitais de Terceiros,2009,,,,2182375,,,,,
01.832.635/0001-18,TAM S.A.,16390,5.4,Remuneração de Capitais Próprios,2009,,,,1248459,,,,,
01.832.635/0001-18,TAM S.A.,16390,5.5,Outros,2009,,,,0,,,,,
01.838.723/0001-27,BRF S.A.,16292,1,Receitas,2009,,,,18114277,,,,,
01.838.723/0001-27,BRF S.A.,16292,2,Valor Adicionado Bruto,2009,,,,5339066,,,,,
01.838.723/0001-27,BRF S.A.,16292,3,Valor Adicionado Líquido Produzido,2009,,,,4794564,,,,,
01.838.723/0001-27,BRF S.A.,16292,4,Valor Adicionado Total a Distribuir,2009,,,,6322566,,,,,
01.838.723/0001-27,BRF S.A.,16292,5,Distribuição do Valor Adicionado,2009,,,,6322566,,,,,
01.838.723/0001-27,BRF S.A.,16292,5.1,Pessoal,2009,,,,2180329,,,,,
01.838.723/0001-27,BRF S.A.,16292,5.2,"Impostos, Taxas e Contribuições",2009,,,,2637265,,,,,
01.838.723/0001-27,BRF S.A.,16292,5.3,Remuneração de Capitais de Terceiros,2009,,,,1386381,,,,,
01.838.723/0001-27,BRF S.A.,16292,5.4,Remuneração de Capitais Próprios,2009,,,,118591,,,,,
01.838.723/0001-27,BRF S.A.,16292,5.5,Outros,2009,,,,0,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,1,Receitas,2009,,,,13164244,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,2,Valor Adicionado Bruto,2009,,,,6618860,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,3,Valor Adicionado Líquido Produzido,2009,,,,6064971,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,4,Valor Adicionado Total a Distribuir,2009,,,,6567214,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5,Distribuição do Valor Adicionado,2009,,,,6567214,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5.1,Pessoal,2009,,,,647795,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5.2,"Impostos, Taxas e Contribuições",2009,,,,3650120,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5.3,Remuneração de Capitais de Terceiros,2009,,,,1135939,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5.4,Remuneração de Capitais Próprios,2009,,,,1133360,,,,,
01.917.705/0001-30,AES ELPA S.A.,19313,5.5,Outros,2009,,,,0,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,1,Receitas,2009,,,,184545,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,2,Valor Adicionado Bruto,2009,,,,105833,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,3,Valor Adicionado Líquido Produzido,2009,,,,97222,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,4,Valor Adicionado Total a Distribuir,2009,,,,135676,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5,Distribuição do Valor Adicionado,2009,,,,135676,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5.1,Pessoal,2009,,,,88393,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5.2,"Impostos, Taxas e Contribuições",2009,,,,32316,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5.3,Remuneração de Capitais de Terceiros,2009,,,,7751,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5.4,Remuneração de Capitais Próprios,2009,,,,7216,,,,,
01.938.783/0001-11,CIA PARTICIPACOES ALIANCA DA BAHIA,18708,5.5,Outros,2009,,,,0,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,1,Receitas,2009,,,,0,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,2,Valor Adicionado Bruto,2009,,,,-1861,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,3,Valor Adicionado Líquido Produzido,2009,,,,-6083,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,4,Valor Adicionado Total a Distribuir,2009,,,,1608,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5,Distribuição do Valor Adicionado,2009,,,,1608,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.1,Pessoal,2009,,,,237,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.2,"Impostos, Taxas e Contribuições",2009,,,,1520,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.3,Remuneração de Capitais de Terceiros,2009,,,,722,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.4,Remuneração de Capitais Próprios,2009,,,,-871,,,,,
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.5,Outros,2009,,,,0,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,1,Receitas,2009,,,,4452,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,2,Valor Adicionado Bruto,2009,,,,1813,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,3,Valor Adicionado Líquido Produzido,2009,,,,1027,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,4,Valor Adicionado Total a Distribuir,2009,,,,2528,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5,Distribuição do Valor Adicionado,2009,,,,2528,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5.1,Pessoal,2009,,,,1852,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5.2,"Impostos, Taxas e Contribuições",2009,,,,1291,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5.3,Remuneração de Capitais de Terceiros,2009,,,,139,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5.4,Remuneração de Capitais Próprios,2009,,,,-754,,,,,
01.971.614/0001-83,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,16497,5.5,Outros,2009,,,,0,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,1,Receitas,2009,,,,37038,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,2,Valor Adicionado Bruto,2009,,,,6289,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,3,Valor Adicionado Líquido Produzido,2009,,,,6155,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,4,Valor Adicionado Total a Distribuir,2009,,,,13102,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5,Distribuição do Valor Adicionado,2009,,,,13102,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5.1,Pessoal,2009,,,,3528,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5.2,"Impostos, Taxas e Contribuições",2009,,,,3397,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5.3,Remuneração de Capitais de Terceiros,2009,,,,63,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5.4,Remuneração de Capitais Próprios,2009,,,,6114,,,,,
02.105.040/0001-23,CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO,18287,5.5,Outros,2009,,,,0,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,1,Receitas,2009,,,,46459701,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,2,Valor Adicionado Bruto,2009,,,,30203616,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,3,Valor Adicionado Líquido Produzido,2009,,,,21257178,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,4,Valor Adicionado Total a Distribuir,2009,,,,22924921,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5,Distribuição do Valor Adicionado,2009,,,,22924921,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5.1,Pessoal,2009,,,,2059432,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5.2,"Impostos, Taxas e Contribuições",2009,,,,11197858,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5.3,Remuneração de Capitais de Terceiros,2009,,,,4859832,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5.4,Remuneração de Capitais Próprios,2009,,,,4807799,,,,,
02.107.946/0001-87,TELEMAR PARTICIPAÇÕES SA,18678,5.5,Outros,2009,,,,0,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,1,Receitas,2009,,,,2683801,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,2,Valor Adicionado Bruto,2009,,,,835012,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,3,Valor Adicionado Líquido Produzido,2009,,,,730323,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,4,Valor Adicionado Total a Distribuir,2009,,,,1330021,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5,Distribuição do Valor Adicionado,2009,,,,1330021,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5.1,Pessoal,2009,,,,557864,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5.2,"Impostos, Taxas e Contribuições",2009,,,,358210,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5.3,Remuneração de Capitais de Terceiros,2009,,,,95661,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5.4,Remuneração de Capitais Próprios,2009,,,,318286,,,,,
02.149.205/0001-69,PORTO SEGURO S.A.,16659,5.5,Outros,2009,,,,0,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,1,Receitas,2009,,,,85360,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,2,Valor Adicionado Bruto,2009,,,,44924,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,3,Valor Adicionado Líquido Produzido,2009,,,,43001,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,4,Valor Adicionado Total a Distribuir,2009,,,,47490,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5,Distribuição do Valor Adicionado,2009,,,,47490,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5.1,Pessoal,2009,,,,2780,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5.2,"Impostos, Taxas e Contribuições",2009,,,,28175,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5.3,Remuneração de Capitais de Terceiros,2009,,,,2569,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5.4,Remuneração de Capitais Próprios,2009,,,,13966,,,,,
02.162.616/0001-94,UPTICK PARTICIPACOES S.A.,16624,5.5,Outros,2009,,,,0,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,1,Receitas,2009,,,,1998324,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,2,Valor Adicionado Bruto,2009,,,,957760,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,3,Valor Adicionado Líquido Produzido,2009,,,,919862,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,4,Valor Adicionado Total a Distribuir,2009,,,,868849,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5,Distribuição do Valor Adicionado,2009,,,,868849,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5.1,Pessoal,2009,,,,409432,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5.2,"Impostos, Taxas e Contribuições",2009,,,,232595,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5.3,Remuneração de Capitais de Terceiros,2009,,,,101199,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5.4,Remuneração de Capitais Próprios,2009,,,,120000,,,,,
02.183.757/0001-93,EDITORA ABRIL S/A,19143,5.5,Outros,2009,,,,5623,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,1,Receitas,2009,,,,621249,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,2,Valor Adicionado Bruto,2009,,,,202151,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,3,Valor Adicionado Líquido Produzido,2009,,,,174126,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,4,Valor Adicionado Total a Distribuir,2009,,,,222976,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5,Distribuição do Valor Adicionado,2009,,,,222976,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.1,Pessoal,2009,,,,60542,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.2,"Impostos, Taxas e Contribuições",2009,,,,96056,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.3,Remuneração de Capitais de Terceiros,2009,,,,73418,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.4,Remuneração de Capitais Próprios,2009,,,,-7040,,,,,
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.5,Outros,2009,,,,0,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,1,Receitas,2009,,,,147182.37,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,2,Valor Adicionado Bruto,2009,,,,126365.2,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,3,Valor Adicionado Líquido Produzido,2009,,,,125322.23,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,4,Valor Adicionado Total a Distribuir,2009,,,,130559.55,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5,Distribuição do Valor Adicionado,2009,,,,130559.55,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5.1,Pessoal,2009,,,,79636.53,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5.2,"Impostos, Taxas e Contribuições",2009,,,,30052.86,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5.3,Remuneração de Capitais de Terceiros,2009,,,,21430.27,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5.4,Remuneração de Capitais Próprios,2009,,,,-560.11,,,,,
02.201.787/0001-85,CEL PARTICIPAÇÕES S.A. - CELPAR,16675,5.5,Outros,2009,,,,0,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,1,Receitas,2009,,,,24326,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,2,Valor Adicionado Bruto,2009,,,,-148163,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,3,Valor Adicionado Líquido Produzido,2009,,,,-158139,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,4,Valor Adicionado Total a Distribuir,2009,,,,-104678,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5,Distribuição do Valor Adicionado,2009,,,,-104678,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5.1,Pessoal,2009,,,,271,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5.2,"Impostos, Taxas e Contribuições",2009,,,,1985,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5.3,Remuneração de Capitais de Terceiros,2009,,,,92283,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5.4,Remuneração de Capitais Próprios,2009,,,,-199217,,,,,
02.225.714/0001-23,INEPAR ENERGIA SA,16730,5.5,Outros,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,1,Receitas,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,2,Valor Adicionado Bruto,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5.1,Pessoal,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,16993,5.5,Outros,2009,,,,0,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,1,Receitas,2009,,,,141447,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,2,Valor Adicionado Bruto,2009,,,,93690,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,3,Valor Adicionado Líquido Produzido,2009,,,,79379,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,4,Valor Adicionado Total a Distribuir,2009,,,,81669,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5,Distribuição do Valor Adicionado,2009,,,,81669,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5.1,Pessoal,2009,,,,34436,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5.2,"Impostos, Taxas e Contribuições",2009,,,,22285,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5.3,Remuneração de Capitais de Terceiros,2009,,,,14113,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5.4,Remuneração de Capitais Próprios,2009,,,,10835,,,,,
02.312.604/0001-07,DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO,16950,5.5,Outros,2009,,,,0,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,1,Receitas,2009,,,,1265046,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,2,Valor Adicionado Bruto,2009,,,,459471,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,3,Valor Adicionado Líquido Produzido,2009,,,,417794,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,4,Valor Adicionado Total a Distribuir,2009,,,,427143,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5,Distribuição do Valor Adicionado,2009,,,,427143,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5.1,Pessoal,2009,,,,122449,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5.2,"Impostos, Taxas e Contribuições",2009,,,,180536,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5.3,Remuneração de Capitais de Terceiros,2009,,,,47666,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5.4,Remuneração de Capitais Próprios,2009,,,,76492,,,,,
02.351.144/0001-18,TEGMA GESTAO LOGISTICA S.A.,20800,5.5,Outros,2009,,,,0,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,1,Receitas,2009,,,,0,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,2,Valor Adicionado Bruto,2009,,,,-518,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,3,Valor Adicionado Líquido Produzido,2009,,,,-518,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,4,Valor Adicionado Total a Distribuir,2009,,,,33019,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5,Distribuição do Valor Adicionado,2009,,,,33019,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5.1,Pessoal,2009,,,,187,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5.2,"Impostos, Taxas e Contribuições",2009,,,,7977,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5.3,Remuneração de Capitais de Terceiros,2009,,,,3852,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5.4,Remuneração de Capitais Próprios,2009,,,,21003,,,,,
02.363.917/0001-86,RET PARTICIPACOES S.A.,17337,5.5,Outros,2009,,,,0,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,1,Receitas,2009,,,,0,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,2,Valor Adicionado Bruto,2009,,,,-236,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,3,Valor Adicionado Líquido Produzido,2009,,,,-237,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,4,Valor Adicionado Total a Distribuir,2009,,,,285,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5,Distribuição do Valor Adicionado,2009,,,,285,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5.1,Pessoal,2009,,,,35,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5.2,"Impostos, Taxas e Contribuições",2009,,,,83,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5.3,Remuneração de Capitais de Terceiros,2009,,,,64,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5.4,Remuneração de Capitais Próprios,2009,,,,103,,,,,
02.363.918/0001-20,ZAIN PARTICIPACOES S.A.,17361,5.5,Outros,2009,,,,0,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,1,Receitas,2009,,,,985756,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,2,Valor Adicionado Bruto,2009,,,,183866,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,3,Valor Adicionado Líquido Produzido,2009,,,,180817,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,4,Valor Adicionado Total a Distribuir,2009,,,,215780,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5,Distribuição do Valor Adicionado,2009,,,,215780,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5.1,Pessoal,2009,,,,35934,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5.2,"Impostos, Taxas e Contribuições",2009,,,,148724,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5.3,Remuneração de Capitais de Terceiros,2009,,,,63250,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5.4,Remuneração de Capitais Próprios,2009,,,,-32128,,,,,
02.365.069/0001-44,PADTEC HOLDING S.A.,18414,5.5,Outros,2009,,,,0,,,,,
02.387.241/0001-60,RUMO S.A.,17450,1,Receitas,2009,,,,2824120,,,,,
02.387.241/0001-60,RUMO S.A.,17450,2,Valor Adicionado Bruto,2009,,,,1565176,,,,,
02.387.241/0001-60,RUMO S.A.,17450,3,Valor Adicionado Líquido Produzido,2009,,,,1176918,,,,,
02.387.241/0001-60,RUMO S.A.,17450,4,Valor Adicionado Total a Distribuir,2009,,,,1423374,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5,Distribuição do Valor Adicionado,2009,,,,1423374,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5.1,Pessoal,2009,,,,172988,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5.2,"Impostos, Taxas e Contribuições",2009,,,,-183358,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5.3,Remuneração de Capitais de Terceiros,2009,,,,1393077,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5.4,Remuneração de Capitais Próprios,2009,,,,40667,,,,,
02.387.241/0001-60,RUMO S.A.,17450,5.5,Outros,2009,,,,0,,,,,
02.390.206/0001-09,LF TEL SA,17442,1,Receitas,2009,,,,10556592,,,,,
02.390.206/0001-09,LF TEL SA,17442,2,Valor Adicionado Bruto,2009,,,,7022009,,,,,
02.390.206/0001-09,LF TEL SA,17442,3,Valor Adicionado Líquido Produzido,2009,,,,5034533,,,,,
02.390.206/0001-09,LF TEL SA,17442,4,Valor Adicionado Total a Distribuir,2009,,,,5406433,,,,,
02.390.206/0001-09,LF TEL SA,17442,5,Distribuição do Valor Adicionado,2009,,,,5406433,,,,,
02.390.206/0001-09,LF TEL SA,17442,5.1,Pessoal,2009,,,,727882,,,,,
02.390.206/0001-09,LF TEL SA,17442,5.2,"Impostos, Taxas e Contribuições",2009,,,,2533066,,,,,
02.390.206/0001-09,LF TEL SA,17442,5.3,Remuneração de Capitais de Terceiros,2009,,,,1148375,,,,,
02.390.206/0001-09,LF TEL SA,17442,5.4,Remuneração de Capitais Próprios,2009,,,,997110,,,,,
02.390.206/0001-09,LF TEL SA,17442,5.5,Outros,2009,,,,0,,,,,
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,1,Receitas,2009,,,,16963483,,,,,
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,2,Valor Adicionado Bruto,2009,,,,8501632,,,,,
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,3,Valor Adicionado Líquido Produzido,2009,,,,7803763,,,,,
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,4,Valor Adicionado Total a Distribuir,2009,,,,8182186,,,,,
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5,Distribuição do Valor Adicionado,2009,,,,8182186,,,,,
