CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,VL_CONTA,SETOR_ATIV,MUN,UF,ANO
07.526.557/0001-00,AMBEV S.A.,23264,1,Receitas,119782305,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,2,Valor Adicionado Bruto,65362487,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,3,Valor Adicionado Líquido Produzido,59348308,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,4,Valor Adicionado Total a Distribuir,61064999,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,5,Distribuição do Valor Adicionado,61064999,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,5.1,Pessoal,6981753,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,5.2,"Impostos, Taxas e Contribuições",32754315,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,5.3,Remuneração de Capitais de Terceiros,6368472,Bebidas e Fumo,SÃO PAULO,SP,2023
07.526.557/0001-00,AMBEV S.A.,23264,5.4,Remuneração de Capitais Próprios,14960459,Bebidas e Fumo,SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,1,Receitas,5392883,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2,Valor Adicionado Bruto,3545298,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,3,Valor Adicionado Líquido Produzido,3131776,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,4,Valor Adicionado Total a Distribuir,3597888,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5,Distribuição do Valor Adicionado,3597888,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.1,Pessoal,1620062,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.2,"Impostos, Taxas e Contribuições",849576,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.3,Remuneração de Capitais de Terceiros,1071601,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,5.4,Remuneração de Capitais Próprios,56649,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,1,Receitas,3842413,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,2,Valor Adicionado Bruto,2749275,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,3,Valor Adicionado Líquido Produzido,2214844,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,4,Valor Adicionado Total a Distribuir,2376480,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5,Distribuição do Valor Adicionado,2376480,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.1,Pessoal,1245270,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.2,"Impostos, Taxas e Contribuições",411336,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.3,Remuneração de Capitais de Terceiros,933046,Educação,SÃO PAULO,SP,2023
09.288.252/0001-32,ANIMA HOLDING S.A.,23248,5.4,Remuneração de Capitais Próprios,-213172,Educação,SÃO PAULO,SP,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,1,Receitas,5562763,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,2,Valor Adicionado Bruto,1791728,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,3,Valor Adicionado Líquido Produzido,1568784,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,4,Valor Adicionado Total a Distribuir,1715531,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5,Distribuição do Valor Adicionado,1715531,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.1,Pessoal,664015,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.2,"Impostos, Taxas e Contribuições",300467,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.3,Remuneração de Capitais de Terceiros,352376,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.4,Remuneração de Capitais Próprios,398673,Têxtil e Vestuário,BELO HORIZONTE,MG,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,1,Receitas,1109367,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,2,Valor Adicionado Bruto,1034405,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,3,Valor Adicionado Líquido Produzido,1024725,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,4,Valor Adicionado Total a Distribuir,1269116,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5,Distribuição do Valor Adicionado,1269116,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.1,Pessoal,46813,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.2,"Impostos, Taxas e Contribuições",248768,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.3,Remuneração de Capitais de Terceiros,374689,Energia Elétrica,SÃO PAULO,SP,2023
24.624.551/0001-94,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,24120,5.4,Remuneração de Capitais Próprios,598846,Energia Elétrica,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,1,Receitas,6755922,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,2,Valor Adicionado Bruto,2706582,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,3,Valor Adicionado Líquido Produzido,1520970,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,4,Valor Adicionado Total a Distribuir,1762838,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,5,Distribuição do Valor Adicionado,1762838,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,5.1,Pessoal,328399,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,5.2,"Impostos, Taxas e Contribuições",351659,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,5.3,Remuneração de Capitais de Terceiros,1524953,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.919.555/0001-67,ARTERIS S.A.,19771,5.4,Remuneração de Capitais Próprios,-442173,Serviços Transporte e Logística,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,1,Receitas,119503,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,2,Valor Adicionado Bruto,66066,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,3,Valor Adicionado Líquido Produzido,34141,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,4,Valor Adicionado Total a Distribuir,51427,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5,Distribuição do Valor Adicionado,51427,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.1,Pessoal,7487,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.2,"Impostos, Taxas e Contribuições",13652,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.3,Remuneração de Capitais de Terceiros,45199,Energia Elétrica,SÃO PAULO,SP,2023
09.359.927/0001-97,ASA BRANCA HOLDING S.A.,26514,5.4,Remuneração de Capitais Próprios,-14911,Energia Elétrica,SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,1,Receitas,121894000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,2,Valor Adicionado Bruto,18215000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,3,Valor Adicionado Líquido Produzido,16277000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,4,Valor Adicionado Total a Distribuir,17895000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,5,Distribuição do Valor Adicionado,17895000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,5.1,Pessoal,6038000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,5.2,"Impostos, Taxas e Contribuições",7866000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,5.3,Remuneração de Capitais de Terceiros,4630000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
75.315.333/0001-09,ATACADÃO S.A.,24171,5.4,Remuneração de Capitais Próprios,-639000,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,1,Receitas,353566,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,2,Valor Adicionado Bruto,297937,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,3,Valor Adicionado Líquido Produzido,197562,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,4,Valor Adicionado Total a Distribuir,814518,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5,Distribuição do Valor Adicionado,814518,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.1,Pessoal,246764,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.2,"Impostos, Taxas e Contribuições",-57625,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.3,Remuneração de Capitais de Terceiros,35426,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
04.032.433/0001-80,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,19100,5.4,Remuneração de Capitais Próprios,589953,Comunicação e Informática,RIO DE JANEIRO,RJ,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,1,Receitas,22082,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,2,Valor Adicionado Bruto,1111,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,3,Valor Adicionado Líquido Produzido,907,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,4,Valor Adicionado Total a Distribuir,3339,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5,Distribuição do Valor Adicionado,3339,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.1,Pessoal,1516,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.2,"Impostos, Taxas e Contribuições",1614,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.3,Remuneração de Capitais de Terceiros,724,Sem Setor Principal,SOROCABA,SP,2023
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,5.4,Remuneração de Capitais Próprios,-515,Sem Setor Principal,SOROCABA,SP,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,1,Receitas,171079,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,2,Valor Adicionado Bruto,42382,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,3,Valor Adicionado Líquido Produzido,24828,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,4,Valor Adicionado Total a Distribuir,27287,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5,Distribuição do Valor Adicionado,27287,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.1,Pessoal,9712,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.2,"Impostos, Taxas e Contribuições",-36229,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.3,Remuneração de Capitais de Terceiros,9022,Extração Mineral,ALMAS,TO,2023
08.213.823/0001-07,AURA ALMAS MINERAÇÃO S.A.,26590,5.4,Remuneração de Capitais Próprios,44782,Extração Mineral,ALMAS,TO,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,1,Receitas,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,2,Valor Adicionado Bruto,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,3,Valor Adicionado Líquido Produzido,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,4,Valor Adicionado Total a Distribuir,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,5,Distribuição do Valor Adicionado,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,5.1,Pessoal,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,5.2,"Impostos, Taxas e Contribuições",0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,5.3,Remuneração de Capitais de Terceiros,0,Extração Mineral,NA,NA,2023
07.857.093/0001-14,AURA MINERALS INC.,80187,5.4,Remuneração de Capitais Próprios,0,Extração Mineral,NA,NA,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,1,Receitas,7017692,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,2,Valor Adicionado Bruto,2695881,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,3,Valor Adicionado Líquido Produzido,2005204,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,4,Valor Adicionado Total a Distribuir,3111417,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5,Distribuição do Valor Adicionado,3111417,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.1,Pessoal,238340,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.2,"Impostos, Taxas e Contribuições",1914517,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.3,Remuneração de Capitais de Terceiros,1276249,Energia Elétrica,SÃO PAULO,SP,2023
28.594.234/0001-23,AUREN ENERGIA S.A.,26620,5.4,Remuneração de Capitais Próprios,-317689,Energia Elétrica,SÃO PAULO,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,1,Receitas,7047336,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,2,Valor Adicionado Bruto,902105,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,3,Valor Adicionado Líquido Produzido,766020,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,4,Valor Adicionado Total a Distribuir,801749,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,5,Distribuição do Valor Adicionado,801749,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,5.1,Pessoal,401947,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,5.2,"Impostos, Taxas e Contribuições",127983,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,5.3,Remuneração de Capitais de Terceiros,225797,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
43.513.237/0001-89,AUTOMOB S.A.,27413,5.4,Remuneração de Capitais Próprios,46022,Comércio (Atacado e Varejo),MOGI DAS CRUZES,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,1,Receitas,18713868,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,2,Valor Adicionado Bruto,6538739,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,3,Valor Adicionado Líquido Produzido,4380152,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,4,Valor Adicionado Total a Distribuir,4600293,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,5,Distribuição do Valor Adicionado,4600293,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,5.1,Pessoal,2082899,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,5.2,"Impostos, Taxas e Contribuições",450634,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,5.3,Remuneração de Capitais de Terceiros,4447216,Serviços Transporte e Logística,BARUERI,SP,2023
09.305.994/0001-29,AZUL S.A.,24112,5.4,Remuneração de Capitais Próprios,-2380456,Serviços Transporte e Logística,BARUERI,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,1,Receitas,10048081,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,2,Valor Adicionado Bruto,8730615,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,3,Valor Adicionado Líquido Produzido,7640580,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,4,Valor Adicionado Total a Distribuir,9429645,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5,Distribuição do Valor Adicionado,34531455,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.1,Pessoal,1391060,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.2,"Impostos, Taxas e Contribuições",2430969,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.3,Remuneração de Capitais de Terceiros,1475104,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
09.346.601/0001-25,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,5.4,Remuneração de Capitais Próprios,2541533,Bolsas de Valores/Mercadorias e Futuros,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,1,Receitas,553085,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,2,Valor Adicionado Bruto,437245,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,3,Valor Adicionado Líquido Produzido,387798,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,4,Valor Adicionado Total a Distribuir,388850,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5,Distribuição do Valor Adicionado,388850,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.1,Pessoal,222652,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.2,"Impostos, Taxas e Contribuições",84472,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.3,Remuneração de Capitais de Terceiros,88422,Educação,SÃO PAULO,SP,2023
45.987.245/0001-92,BAHEMA EDUCAÇÃO S.A.,701,5.4,Remuneração de Capitais Próprios,-6696,Educação,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,1,Receitas,7621513,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,2,Valor Adicionado Bruto,958723,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,3,Valor Adicionado Líquido Produzido,835579,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,4,Valor Adicionado Total a Distribuir,848225,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,5,Distribuição do Valor Adicionado,848225,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,5.1,Pessoal,496805,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,5.2,"Impostos, Taxas e Contribuições",31527,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,5.3,Remuneração de Capitais de Terceiros,32663,Bancos,SÃO PAULO,SP,2023
61.186.680/0001-74,BANCO BMG S/A,24600,5.4,Remuneração de Capitais Próprios,287230,Bancos,SÃO PAULO,SP,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,1,Receitas,1801336,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,2,Valor Adicionado Bruto,395054,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,3,Valor Adicionado Líquido Produzido,393426,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,4,Valor Adicionado Total a Distribuir,393426,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5,Distribuição do Valor Adicionado,393426,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.1,Pessoal,45843,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.2,"Impostos, Taxas e Contribuições",135837,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.3,Remuneração de Capitais de Terceiros,525,Bancos,CURITIBA,PR,2023
62.307.848/0001-15,BANCO RCI BRASIL S.A.,21466,5.4,Remuneração de Capitais Próprios,211221,Bancos,CURITIBA,PR,2023
28.127.603/0001-78,BANESTES S.A. - BCO EST ESPIRITO SANTO,1155,1,Receitas,5552220,Bancos,VITÓRIA,ES,2023
